call_id,is_repeat_call,parent_call_id,call_date,call_type,call_subreason,scenario,experiment_condition,customer_id,account_id,rep_id,rep_name,site,queue_name,department,agent_tenure_months,agent_strain_tier,agent_qa_score,agent_aht_secs_base,friction_tier,aht_secs,rep_gaming_propensity,rep_compliance_risk,rep_policy_skill,rep_burnout_level,rep_calls_handled,rep_dar_running_mean,rep_dov_running_mean,rep_trust_accumulated,imei_mismatch_flag,nrf_generated_flag,promo_override_post_call,line_added_no_usage_flag,line_added_same_day_store,rep_aware_gaming,true_resolution,resolution_flag,repeat_contact_30d,repeat_contact_31_60d,escalation_flag,credit_applied,credit_amount,credit_type,credit_authorized,customer_tenure_months,customer_monthly_charges,customer_lines,customer_churn_risk,customer_churn_risk_effective,customer_trust_baseline,customer_patience,customer_is_churned
CALL-0003169,0,,2025-07-10,Billing Dispute,,clean,goodhart_burnout_bleed,C0001634,A0001634,REP00186,Madison Peterson,NovaWireless,General Support,Call Center,20,medium,0.6563,594.52,normal,748,0.0,0.0,0.5456,0.6076,12,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,13.67,courtesy,True,25,69.53,1,0.330079,0.330079,63.698034,0.331944,1
CALL-0003170,0,,2025-07-19,Account Inquiry,,clean,goodhart_burnout_bleed,C0001895,A0001895,REP00213,Christian Ross,NovaWireless,General Support,Call Center,33,low,0.6533,554.01,normal,514,0.0,0.0,0.5438,0.3452,17,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,0,104.55,1,0.168633,0.168633,80.13311,0.837448,0
CALL-0003171,0,,2025-07-28,Billing Dispute,,clean,goodhart_burnout_bleed,C0002782,A0002782,REP00148,Anthony Evans,NovaWireless,General Support,Call Center,25,medium,0.6275,590.24,normal,617,0.0,0.0,0.4804,0.6077,8,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,14.5,courtesy,True,8,20.77,1,0.252839,0.252839,75.755587,0.952298,0
CALL-0003172,0,,2025-07-28,Billing Dispute,,clean,goodhart_burnout_bleed,C0002250,A0002250,REP00208,Faith Murphy,NovaWireless,General Support,Call Center,43,medium,0.5872,555.29,normal,693,0.0,0.0,0.4051,0.4813,17,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,12.29,courtesy,True,17,75.4,1,0.331545,0.331545,53.654248,0.235582,0
CALL-0003173,0,,2025-07-29,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0008973,A0008973,REP00069,Sophia Sanders,NovaWireless,General Support,Call Center,34,low,0.6341,514.45,normal,594,0.0,0.0,0.4995,0.4305,13,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,True,16.06,bandaid,True,37,72.78,3,0.292044,0.525679,76.520665,0.832281,1
CALL-0003174,1,CALL-0003173,2025-07-21,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0008973,A0008973,REP00087,Elijah Young,NovaWireless,General Support,Call Center,32,medium,0.6246,543.04,normal,481,0.0,0.0,0.4805,0.4641,14,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,True,13.83,bandaid,True,37,72.78,3,0.292044,0.525679,76.380665,0.832281,1
CALL-0003175,0,,2025-07-16,Promotion Inquiry,,clean,goodhart_burnout_bleed,C0000233,A0000233,REP00193,Ella White,NovaWireless,General Support,Call Center,13,medium,0.7144,549.63,peak,567,0.0,0.0,0.6707,0.4523,15,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,64,62.01,1,0.34725,0.34725,62.376934,0.602366,0
CALL-0003176,0,,2025-07-08,Network Coverage,,unresolvable_clean,goodhart_burnout_bleed,C0006570,A0006570,REP00121,Adam Ruiz,NovaWireless,General Support,Call Center,29,medium,0.5883,549.59,normal,707,0.0,0.0,0.4062,0.5291,16,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,23.05,service_credit,True,48,53.31,3,0.290203,0.406284,65.411546,0.423998,0
CALL-0003177,1,CALL-0003176,2025-07-10,Account Inquiry,,unresolvable_clean,goodhart_burnout_bleed,C0006570,A0006570,REP00156,Bailey Anderson,NovaWireless,General Support,Call Center,40,low,0.5675,499.66,high,686,0.0,0.0,0.3574,0.3773,12,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,True,True,20.29,service_credit,True,48,53.31,3,0.290203,0.406284,65.361546,0.423998,0
CALL-0003178,0,,2025-07-30,Network Coverage,,gamed_metric,goodhart_burnout_bleed,C0001151,A0001151,REP00141,Eva Lewis,NovaWireless,General Support,Call Center,21,low,0.6426,569.85,high,523,0.0,0.0,0.5165,0.4741,12,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,False,0.0,none,True,1,64.62,2,0.288571,0.360714,88.238173,0.554426,0
CALL-0003179,0,,2025-07-08,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0006632,A0006632,REP00044,Jeremiah Wilson,NovaWireless,General Support,Call Center,29,low,0.7055,505.83,normal,656,0.0,0.0,0.6484,0.3588,10,1.0,0.0,0.0,True,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,1,51.57,2,0.257807,0.232026,76.660121,0.430208,0
CALL-0003180,0,,2025-07-04,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0002687,A0002687,REP00228,Hayden Castillo,NovaWireless,General Support,Call Center,32,low,0.7091,524.48,low,500,0.0,0.0,0.6589,0.4159,14,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,8,62.75,3,0.300542,0.270488,49.357538,0.478694,0
CALL-0003181,0,,2025-07-23,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0002467,A0002467,REP00172,Gabriel Young,NovaWireless,General Support,Call Center,19,medium,0.6829,545.19,high,711,0.0,0.0,0.6012,0.3902,11,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,True,False,True,19.02,bandaid,True,39,93.74,2,0.189303,0.340745,70.758068,0.92339,0
CALL-0003182,1,CALL-0003181,2025-07-26,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0002467,A0002467,REP00215,Olivia Flores,NovaWireless,General Support,Call Center,21,medium,0.6635,551.94,normal,504,0.0,0.0,0.5608,0.5498,12,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,True,True,13.54,bandaid,True,39,93.74,2,0.189303,0.340745,70.618068,0.92339,0
CALL-0003183,0,,2025-07-29,Promotion Inquiry,,clean,goodhart_burnout_bleed,C0001974,A0001974,REP00176,Alejandro Chang,NovaWireless,General Support,Call Center,37,medium,0.7532,551.01,high,518,0.0,0.0,0.7519,0.5101,14,1.0,0.0,0.0,False,False,False,False,False,False,True,True,True,False,False,False,0.0,none,True,15,43.94,2,0.218706,0.218706,81.304358,0.730946,0
CALL-0003184,1,CALL-0003183,2025-07-08,Account Inquiry,,clean,goodhart_burnout_bleed,C0001974,A0001974,REP00091,Landon Chen,NovaWireless,General Support,Call Center,36,low,0.6995,504.05,normal,479,0.0,0.0,0.645,0.3524,23,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,15,43.94,2,0.218706,0.218706,81.304358,0.730946,0
CALL-0003185,0,,2025-07-19,Account Inquiry,,gamed_metric,goodhart_burnout_bleed,C0000527,A0000527,REP00066,Ethan Hill,NovaWireless,General Support,Call Center,36,medium,0.7125,508.18,normal,393,0.0,0.0,0.6633,0.3955,10,1.0,0.0,0.0,False,False,False,True,False,False,False,True,False,True,False,False,0.0,none,True,71,94.48,3,0.412961,0.516201,59.658008,0.592773,0
CALL-0003186,1,CALL-0003185,2025-07-13,Billing Dispute,,gamed_metric,goodhart_burnout_bleed,C0000527,A0000527,REP00229,Ashley Davis,NovaWireless,General Support,Call Center,32,medium,0.7188,527.66,low,331,0.0,0.0,0.6755,0.3499,8,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,71,94.48,3,0.412961,0.516201,59.578008000000004,0.592773,0
CALL-0003187,0,,2025-07-25,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0001486,A0001486,REP00172,Gabriel Young,NovaWireless,General Support,Call Center,19,medium,0.6829,545.19,high,638,0.0,0.0,0.6019,0.3897,12,1.0,0.0,0.0,False,False,False,False,False,True,True,True,False,True,False,True,14.9,bandaid,True,6,75.59,3,0.16098,0.289764,73.193666,0.224389,1
CALL-0003188,1,CALL-0003187,2025-07-21,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0001486,A0001486,REP00215,Olivia Flores,NovaWireless,General Support,Call Center,21,medium,0.6635,551.94,normal,547,0.0,0.0,0.5617,0.5493,13,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,False,0.0,none,True,6,75.59,3,0.16098,0.289764,73.05366599999999,0.224389,1
CALL-0003189,0,,2025-07-05,Network Coverage,,unresolvable_clean,goodhart_burnout_bleed,C0003727,A0003727,REP00246,Ella Walker,NovaWireless,General Support,Call Center,29,medium,0.5271,557.29,normal,702,0.0,0.0,0.2775,0.4554,16,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,True,22.8,service_credit,True,65,77.01,1,0.208311,0.291635,83.80087100000001,0.632579,0
CALL-0003190,0,,2025-07-01,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0001523,A0001523,REP00138,Andrea Wilson,NovaWireless,General Support,Call Center,27,medium,0.6408,542.65,normal,455,0.0,0.0,0.5098,0.4671,9,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,True,False,True,13.93,bandaid,True,58,58.01,3,0.141217,0.254191,76.008672,0.744045,0
CALL-0003191,1,CALL-0003190,2025-07-02,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0001523,A0001523,REP00058,Zoe Edwards,NovaWireless,General Support,Call Center,39,medium,0.6226,533.12,normal,428,0.0,0.0,0.4699,0.4969,8,1.0,0.0,0.0,False,False,False,False,False,False,False,True,True,True,False,True,15.27,bandaid,True,58,58.01,3,0.141217,0.254191,75.868672,0.744045,0
CALL-0003192,0,,2025-07-21,Account Inquiry,Add a line,line_add_legitimate,goodhart_burnout_bleed,C0006297,A0006297,REP00135,Chris Brown,NovaWireless,General Support,Call Center,36,medium,0.5425,593.2,high,946,0.0,0.0,0.3099,0.5021,16,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,37,108.23,1,0.314427,0.267263,62.955891,0.175779,0
CALL-0003193,0,,2025-07-12,Payment Arrangement,,clean,goodhart_burnout_bleed,C0008787,A0008787,REP00043,Ella Turner,NovaWireless,General Support,Call Center,39,low,0.6708,511.0,low,429,0.0,0.0,0.5755,0.3379,11,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,12.03,courtesy,True,32,27.24,3,0.222941,0.222941,94.958201,0.565761,0
CALL-0003194,0,,2025-07-19,Device Issue,,gamed_metric,goodhart_burnout_bleed,C0006833,A0006833,REP00106,Jessica Lewis,NovaWireless,General Support,Call Center,32,low,0.678,502.97,normal,393,0.0,0.0,0.5924,0.3728,13,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,True,False,False,0.0,none,True,1,38.66,4,0.285088,0.35636,65.41902,0.52104,1
CALL-0003195,1,CALL-0003194,2025-07-12,Device Issue,,gamed_metric,goodhart_burnout_bleed,C0006833,A0006833,REP00205,Maya Scott,NovaWireless,General Support,Call Center,42,medium,0.6542,555.69,normal,546,0.0,0.0,0.5448,0.5165,16,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,False,0.0,none,True,1,38.66,4,0.285088,0.35636,65.33902,0.52104,1
CALL-0003196,0,,2025-07-19,Network Coverage,,clean,goodhart_burnout_bleed,C0008472,A0008472,REP00181,Christian Singh,NovaWireless,General Support,Call Center,28,low,0.72,488.4,low,455,0.0,0.0,0.6831,0.2959,16,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,45,69.15,1,0.334217,0.334217,70.43615100000001,0.596072,1
CALL-0003197,0,,2025-07-30,Network Coverage,,clean,goodhart_burnout_bleed,C0004669,A0004669,REP00043,Ella Turner,NovaWireless,General Support,Call Center,39,low,0.6708,511.0,normal,517,0.0,0.0,0.5763,0.3374,12,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,49,62.29,5,0.097538,0.097538,56.155851,0.528849,0
CALL-0003198,0,,2025-07-13,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0009629,A0009629,REP00119,Logan Kim,NovaWireless,General Support,Call Center,30,medium,0.7884,535.51,normal,518,0.0,0.0,0.8283,0.4642,20,1.0,0.0,0.0,True,False,False,False,False,False,True,True,True,False,False,False,0.0,none,True,63,74.41,1,0.265422,0.23888,39.890495,0.65757,0
CALL-0003199,1,CALL-0003198,2025-07-05,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0009629,A0009629,REP00234,Samantha Hill,NovaWireless,General Support,Call Center,36,medium,0.583,515.54,peak,860,0.0,0.0,0.389,0.3553,11,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,63,74.41,1,0.265422,0.23888,39.890495,0.65757,0
CALL-0003200,0,,2025-07-30,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0005056,A0005056,REP00080,Mateo Jenkins,NovaWireless,General Support,Call Center,42,medium,0.6968,521.77,normal,507,0.0,0.0,0.6336,0.4375,15,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,True,16.99,bandaid,True,10,108.1,1,0.139258,0.250664,75.144237,0.488652,0
CALL-0003201,1,CALL-0003200,2025-07-29,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0005056,A0005056,REP00146,Anita Jenkins,NovaWireless,General Support,Call Center,34,low,0.771,501.88,normal,541,0.0,0.0,0.7887,0.3935,12,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,True,14.56,bandaid,True,10,108.1,1,0.139258,0.250664,75.004237,0.488652,0
CALL-0003202,0,,2025-07-14,Device Issue,,gamed_metric,goodhart_burnout_bleed,C0003847,A0003847,REP00063,Jeremiah Allen,NovaWireless,General Support,Call Center,37,medium,0.6701,570.45,low,442,0.0,0.0,0.5723,0.3899,9,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,False,0.0,none,True,45,46.72,2,0.299465,0.374331,86.046531,0.610135,0
CALL-0003203,0,,2025-07-28,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0009147,A0009147,REP00053,Alexander Wilson,NovaWireless,General Support,Call Center,39,low,0.68,478.06,normal,631,0.0,0.0,0.6038,0.3577,22,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,8,40.86,1,0.30919,0.278271,66.95664999999998,0.716884,1
CALL-0003204,0,,2025-07-07,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0000870,A0000870,REP00175,Hailey Gonzalez,NovaWireless,General Support,Call Center,25,medium,0.6641,569.11,low,401,0.0,0.0,0.563,0.4952,13,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,True,False,True,15.03,bandaid,True,11,113.68,3,0.363994,0.655189,85.175554,0.615172,1
CALL-0003205,1,CALL-0003204,2025-07-07,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0000870,A0000870,REP00058,Zoe Edwards,NovaWireless,General Support,Call Center,39,medium,0.6226,533.12,normal,467,0.0,0.0,0.471,0.4964,9,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,True,16.77,bandaid,True,11,113.68,3,0.363994,0.655189,85.035554,0.615172,1
CALL-0003206,0,,2025-07-15,Network Coverage,,clean,goodhart_burnout_bleed,C0002319,A0002319,REP00182,Quinn Wong,NovaWireless,General Support,Call Center,27,medium,0.5379,633.38,high,787,0.0,0.0,0.2988,0.5391,15,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,17,59.47,3,0.304169,0.304169,65.785151,0.98,0
CALL-0003207,0,,2025-07-24,Device Issue,,clean,goodhart_burnout_bleed,C0007867,A0007867,REP00177,Thomas Evans,NovaWireless,General Support,Call Center,33,medium,0.6111,587.79,normal,606,0.0,0.0,0.4563,0.4641,18,1.0,0.0,0.0,True,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,3,49.73,1,0.302817,0.302817,74.418626,0.19796,1
CALL-0003208,0,,2025-07-29,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0005606,A0005606,REP00119,Logan Kim,NovaWireless,General Support,Call Center,30,medium,0.7884,535.51,normal,551,0.0,0.0,0.8287,0.4637,21,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,True,14.59,bandaid,True,29,58.01,2,0.221139,0.39805,84.542292,0.389406,0
CALL-0003209,0,,2025-07-24,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0006201,A0006201,REP00207,Ari Cruz,NovaWireless,General Support,Call Center,33,medium,0.4101,537.59,normal,600,0.0,0.0,0.0335,0.4903,17,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,True,12.57,bandaid,True,14,99.64,2,0.210822,0.37948,85.497163,0.706358,0
CALL-0003210,0,,2025-07-26,Billing Dispute,,gamed_metric,goodhart_burnout_bleed,C0004810,A0004810,REP00161,Samuel King,NovaWireless,General Support,Call Center,31,low,0.6011,554.49,low,398,0.0,0.0,0.424,0.3811,8,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,24,20.64,1,0.348896,0.43612,73.584318,0.387939,1
CALL-0003211,0,,2025-07-07,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0009009,A0009009,REP00004,Hazel Robinson,NovaWireless,General Support,Call Center,26,low,0.593,556.15,normal,584,0.0,0.0,0.4102,0.3902,11,1.0,0.0,0.0,False,False,False,False,False,False,True,True,True,False,False,False,0.0,none,True,24,71.87,1,0.246981,0.222283,85.012277,0.667038,0
CALL-0003212,1,CALL-0003211,2025-07-24,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0009009,A0009009,REP00085,Kyle Khan,NovaWireless,General Support,Call Center,27,low,0.5678,557.36,high,696,0.0,0.0,0.358,0.4263,12,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,24,71.87,1,0.246981,0.222283,85.012277,0.667038,0
CALL-0003213,0,,2025-07-06,Network Coverage,,clean,goodhart_burnout_bleed,C0001026,A0001026,REP00129,Claire Price,NovaWireless,General Support,Call Center,25,medium,0.5751,575.7,normal,590,0.0,0.0,0.3847,0.4846,21,1.0,0.0,0.0,False,False,False,False,False,False,True,True,True,False,False,False,0.0,none,True,8,59.95,1,0.362142,0.362142,65.087774,0.071352,0
CALL-0003214,1,CALL-0003213,2025-07-22,Promotion Inquiry,,clean,goodhart_burnout_bleed,C0001026,A0001026,REP00052,Kevin Ramirez,NovaWireless,General Support,Call Center,25,low,0.635,548.99,normal,661,0.0,0.0,0.5024,0.466,14,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,10.0,courtesy,True,8,59.95,1,0.362142,0.362142,65.087774,0.071352,0
CALL-0003215,0,,2025-07-27,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0009137,A0009137,REP00011,Carmen Cook,NovaWireless,General Support,Call Center,36,medium,0.6515,559.83,normal,722,0.0,0.0,0.5335,0.4927,10,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,22,44.84,1,0.303078,0.27277,80.075286,0.5206,0
CALL-0003216,0,,2025-07-11,Account Inquiry,Add a line,line_add_legitimate,goodhart_burnout_bleed,C0006204,A0006204,REP00123,Christian Stewart,NovaWireless,General Support,Call Center,36,low,0.7033,497.81,normal,614,0.0,0.0,0.6466,0.3199,14,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,8,25.07,1,0.236336,0.200886,89.846857,0.842126,0
CALL-0003217,0,,2025-07-07,Device Issue,,gamed_metric,goodhart_burnout_bleed,C0000142,A0000142,REP00175,Hailey Gonzalez,NovaWireless,General Support,Call Center,25,medium,0.6641,569.11,low,475,0.0,0.0,0.5639,0.4947,14,1.0,0.0,0.0,False,False,False,False,False,True,True,True,False,False,False,False,0.0,none,True,21,39.0,1,0.219222,0.274027,82.50498900000001,0.391001,0
CALL-0003218,0,,2025-07-13,Network Coverage,,clean,goodhart_burnout_bleed,C0004244,A0004244,REP00143,Chloe Smith,NovaWireless,General Support,Call Center,35,medium,0.739,528.92,normal,483,0.0,0.0,0.7231,0.3603,16,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,14,36.23,2,0.268152,0.268152,64.092012,0.747892,0
CALL-0003219,0,,2025-07-01,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0003179,A0003179,REP00066,Ethan Hill,NovaWireless,General Support,Call Center,36,medium,0.7125,508.18,low,340,0.0,0.0,0.664,0.4105,11,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,True,True,10.95,bandaid,True,2,100.1,1,0.222529,0.400552,60.444984,0.515154,1
CALL-0003220,1,CALL-0003219,2025-07-26,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0003179,A0003179,REP00038,Ariana Anderson,NovaWireless,General Support,Call Center,20,high,0.6101,597.36,normal,570,0.0,0.0,0.4542,0.6363,18,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,True,10.08,bandaid,True,2,100.1,1,0.222529,0.400552,60.304984,0.515154,1
CALL-0003221,0,,2025-07-17,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0008152,A0008152,REP00008,Mia Morales,NovaWireless,General Support,Call Center,36,high,0.6041,583.97,normal,804,0.0,0.0,0.4349,0.5599,12,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,13,47.79,1,0.141435,0.127292,70.201512,0.583878,1
